# ------------------------------------------------------------------
# Automatically extracted by VIB extractor.
# Transcription archive : text16e6.evt
# Extraction module     : Basic EVA
# Extraction time       : Thursday 2020-05-07 22-06-50 CEST
# ------------------------------------------------------------------
#
<f1r>              {$I=T $Q=A $P=A $L=A $H=1}
#
# Comments:
#
#
## <f10v.P> {}
# text
# Last edited on 1998-12-06 19:45:47 by stolfi
#
<f10v.P.1;H>       paiin.daiin.sheo.pcheey.qoty.daiin.cthor.oty!dy.sain-
<f10v.P.1;U>       paiin.daiin.sheo.pcheey.qoty.daiin.cthor.oty.dy.sain-
#
<f10v.P.2;H>       dain.daiin.ckhy.chcthor.choiin.qot.chodaiin.cthy.daiin-
<f10v.P.2;U>       dain.daiin.ckhy.chcthor.choiin.qot!chodaiin.cthy.daiin-
#
<f10v.P.3;H>       dsho.ytey.kchol.ol!ty.chol.dy=
<f10v.P.3;U>       dsho.ytey.kchol.ol!ty.chol.dy=
#
<f10v.P.4;H>       qotchy!tor.shoiin.daiin.qotchey.shcthey.ytor.dain-
<f10v.P.4;U>       qotchy!tor.shoiin.daiin.qotchey.shcthey.ytor.dain-
#
<f10v.P.5;H>       sho.ykeey.daiin.qotchy.qotor.chol.daiin.qokchy!ky-
<f10v.P.5;U>       sho.ykeey.daiin.qotchy.qotor.chol.daiin.qokchy!ky-
#
<f10v.P.6;H>       shoiin.chor.shcthy.qoty.qotoiin.qokol.chor!aiin-
<f10v.P.6;U>       shoiin.chor.shcthy.qoty.qotoiin.qokol.chor!aiin-
#
<f10v.P.7;H>       qokol.chy!ky.chol.cheky.daiin.dain.chckhan=
<f10v.P.7;U>       qokol.chy!ky.chol.cheky.daiin.dain.chckhan=
#
<f11r>             {$I=H $Q=B $P=E $L=A $H=1}
# Last edited on 1998-10-09 01:43:44 by stolfi
#
# Identification:
#
#   Title: "Spiny carrots"
#   Page: f11r = BE (Rene) = p021 (Stolfi)
#   Folio: f11
#   Panels: f11r
#   Bifolio: bB3 = f11+f14
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: b,green (Reeds)
#   Plant: 20 (Petersen)
#
# Description:
#
#   Three plants with entwined leaves and carrot-like roots,
#   which take up the bottom 3/4 of the page.
#
#   Two paragraphs (with 3.5 and 2.4 lines) at the top,
#   left- and right-justified.
#
# Comments:
#
#   The plants look like carrot plants, but the "carrots"
#   are covered with spines or barbs, pointing up(!)
#   and two of the leaves seem to be shared by two plants(!!).
#
## <f11r.P> {}
# text
# Last edited on 1998-12-06 19:47:28 by stolfi
#
<f11r.P.1;H>       tshol.schoal.cfhy.sh!f!ydaiin.cphy.shey.t!chody.shoyty-
#
<f11r.P.2;H>       socthody.qodor.y.kshy.daiin.ytchy.ytchoky.kchol.daiin-
#
<f11r.P.3;H>       qoty.chol.cthy.dor.ykychy.choty.dain.chaiin.daiin.ded-
#
<f11r.P.4;H>       dchol.chy.kchy.dy.daiin=
#
<f11r.P.5;H>       tchol.shor.shor.dky.shcphy.daiin.cthy.dy.chodl.daiin-
#
<f11r.P.6;H>       odl.d!s.y.otol.chaiin.ykchor.dair.chody.cthy.s.daiin-
#
<f11r.P.7;H>       qotchy.okchol.cthy.dy=
#
<f11v>             {$I=H $Q=B $P=F $L=A $H=1}
# Last edited on 1998-10-09 01:45:27 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f11v = BF (Rene) = p022 (Stolfi)
#   Folio: f11
#   Panels: f11v
#   Bifolio: bB3 = f11+f14
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: blue,brown (Reeds)
#   Plant: 21 (Petersen)
#
# Description:
#
#   One large plant, flush against the right edge and spanning from
#   the top to the bottom.
#
#   One paragraph (with 5.6 lines), just below mid-page,
#   left- and right-justified, interrupted by the
#   plant's twin stem.
#
# Comments:
#
#
## <f11v.P> {}
# text
# Last edited on 1998-12-11 12:29:30 by stolfi
#
<f11v.P.1;H>       poldchody.shcphy.shordy.qoty-.{plant}shol.cphar.dan.y-
<f11v.P.1;U>       poldchody.shcphy.shordy.qoty-.{plant}shol.cphar.dan.y-
#
<f11v.P.2;H>       shol.dy.chckhy.shcthy.daiin.dam-.{plant}ykchy.dain.dchy-
<f11v.P.2;U>       shol.dy.chckhy.shcthy.daiin.dam-.{plant}ykchy.dain.dchy-
#
<f11v.P.3;H>       otchor.dy.kchy.tchy.?ar.qokchd-.{plant}oky.chol.dy.dy-
<f11v.P.3;U>       otchor.dy.kchy.tchy.d!!!!!!ar.qokchd-.{plant}oky.chol.dy.dy-
#
<f11v.P.4;H>       qokchor.chololer.chyky.dchy.qoky-.{plant}ctho.tchey.tan-
<f11v.P.4;U>       qokchor.chololor.chyky.dchy.qoky-.{plant}ctho.tchey.tu!-
#
<f11v.P.5;H>       soydy.qoteey.qot!chor.dy.ddy-.{plant}cthor.shy.arg-
<f11v.P.5;U>       soydy.qoteey.qot!chor.dy.ddy-.{plant}cthor.shy.arg-
#
<f11v.P.6;H>       ycheor.ksho.dor.cthey.s!chold=.{plant}
<f11v.P.6;U>       ycheor.ksho.dor.cthey.s.chold=.{plant}
#
<f12r>             {$I=M $Q=B $P=Y}
# Last edited on 1998-10-09 02:44:43 by stolfi
#
# Identification:
#
#   Title: "Missing"
#   Page: f12r = BY (Rene) = p??? (Stolfi)
#   Folio: f12
#   Panels: f12r
#   Bifolio: bB4 = f12+f13
#   Quire: B (Rene) = II (Beinecke)
#
#   Missing in the original
#
# Attributes:
#
#   Language: ? (Currier)
#   Hand: ? (Currier)
#   Subsets: M (Rene), xxx (Stolfi)
#   Subject: unknown
#   Colors: ??? (Reeds)
#
# Description:
#
#   Folio 12 is missing.
#
# Comments:
#
#   Cut away after binding?
#
<f12v>             {$I=M $Q=B $P=Z}
# Last edited on 1998-10-09 02:44:52 by stolfi
#
# Identification:
#
#   Title: "Missing"
#   Page: f12v = BZ (Rene) = p??? (Stolfi)
#   Folio: f12
#   Panels: f12v
#   Bifolio: bB4 = f12+f13
#   Quire: B (Rene) = II (Beinecke)
#
#   Missing in the original
#
# Attributes:
#
#   Language: ? (Currier)
#   Hand: ? (Currier)
#   Subsets: M (Rene), xxx (Stolfi)
#   Subject: unknown
#   Colors: ??? (Reeds)
#
# Description:
#
#   Folio 12 is missing.
#
# Comments:
#
#   Cut away after binding?
#
<f13r>             {$I=H $Q=B $P=G $L=A $H=1}
# Last edited on 1998-10-09 01:49:07 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f13r = BG (Rene) = p023 (Stolfi)
#   Folio: f13
#   Panels: f13r
#   Bifolio: bB4 = f12+f13
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: blue,brown,green (Reeds)
#
# Description:
#
#
# Comments:
#
#
## <f13r.P> {}
# text
# Last edited on 1998-12-11 12:30:00 by stolfi
#
<f13r.P.1;H>       torshor.opchy.shol.dy.qopchy.shol.opchor.dy!pchy.dchm-
#
<f13r.P.2;H>       dchol.chol.dol.shkchy.ydal.shy.ykchy.qotey.daiin.s.y-
#
<f13r.P.3;H>       s.y.dchor.shaiin.oeees.ykor.chor.ytshy.ykchy.kchy.dar-
#
<f13r.P.4;H>       qodchy.ytchy.otchor=
#
<f13r.P.5;H>       shorodo.shy.tshy.kchol.dpchy.qopchy.otchol.cfhol.dy-
#
<f13r.P.6;H>       tchor.dor.daiin.qotchol.okchy.okchor.oiin.chckhy.d-
#
<f13r.P.7;H>       dchy.qoky.chol.dy.qokhy.d.oldy-.{plant}okchor.doaiin-
#
<f13r.P.8;H>       shochy.qokchy.torchy.kccK!y-.{plant}s.okchey.daiin-
#
<f13r.P.9;H>       oldy.shey.chol.doiin.ykoly-.{plant}okchal.daldy-
#
<f13r.P.10;H>      sotchy.kchy.okorory=
#
<f13v>             {$I=H $Q=B $P=H $L=A $H=1}
# Last edited on 1998-10-09 01:49:45 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f13v = BH (Rene) = p024 (Stolfi)
#   Folio: f13
#   Panels: f13v
#   Bifolio: bB4 = f12+f13
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: blue,green (Reeds)
#   Plant: 23 (Petersen)
#
# Description:
#
#
# Comments:
#
#
## <f13v.P> {}
# text
# Last edited on 1998-12-11 13:53:52 by stolfi
#
<f13v.P.1;H>       koair.chtoiin.otchy.kchod.otol.otchy.octhos-
#
<f13v.P.2;H>       oko.qokol.chodal.otchol.cphol.choty-.{plant}
#
<f13v.P.3;H>       qokchy.qokod.chy.otchy.cthody-
#
<f13v.P.4;H>       o!l!s.chey.okos.oaiin.okshy.qock!y-.{plant}
#
<f13v.P.5;H>       qoky.daiin=
#
<f13v.P.6;H>       fol!daiin.olcphy.shol-.{plant}dy.oty.shor.qotyd-.{plant}dairo.d-
#
<f13v.P.7;H>       dain.okal.chy.qokchory-.{plant}dchy.koky.daiin-.{plant}shoin-
#
<f13v.P.8;H>       otchy.daiin.y.dain.ykol-.{plant}okchy.okald.d-.{plant}ytaiin-
#
<f13v.P.9;H>       tchtod.otal.cthor.ytal-.{plant}y.cho.tal-.{plant}sho.qocthy-
#
<f13v.P.10;H>      y.ol.chy.kchey.kchor.dal=.{plant}
#
<f14r>             {$I=H $Q=B $P=I $L=A $H=1}
# Last edited on 1998-10-09 01:50:25 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f14r = BI (Rene) = p025 (Stolfi)
#   Folio: f14
#   Panels: f14r
#   Bifolio: bB3 = f11+f14
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: green,red (Reeds)
#   Plant: 24 (Petersen)
#
# Description:
#
#
# Comments:
#
#
## <f14r.P> {}
# text
# Last edited on 1998-12-06 20:13:02 by stolfi
#
<f14r.P.1;H>       pcho!daiin.chopol.shoiin.daiin.dain-.{plant}
#
<f14r.P.2;H>       o.ykeey.soiiin.chok.qokchy.da.okol-.{plant}
#
<f14r.P.3;H>       ydaiin.ol!chy.kchor.daiin.olol-.{plant}
#
<f14r.P.4;H>       ochkchar.kol.shy.daiin.dorody-.{plant}
#
<f14r.P.5;H>       qokchol.dar.dala.qotolo-.{plant}
#
<f14r.P.6;H>       ychol.oir.okor.choor.ockhy-.{plant}
#
<f14r.P.7;H>       otcho.dain.chckhy=
#
<f14r.P.8;H>       soshy.fchol.shor.cheor.ykaiin.s-.{plant}
#
<f14r.P.9;H>       sody.chody.otchody.qotchy.koiin.sy-.{plant}sho!ty.dy-
#
<f14r.P.10;H>      qotchor.chod.shoty.chody.dol.dy.dy-.{plant}okchy.d!y-
#
<f14r.P.11;H>      dcho!kchy.schol.dy.shey.dar.qoty-.{plant}ykeey.ky-
#
<f14r.P.12;H>      oeeen.chey.teor.chey.tchy.ky-.{plant}chodalg-
#
<f14r.P.13;H>      sodaiin.chy.kchy.kchy.ykeody=.{plant}
#
<f14v>             {$I=H $Q=B $P=J $L=A $H=1}
# Last edited on 1998-10-09 01:50:56 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f14v = BJ (Rene) = p026 (Stolfi)
#   Folio: f14
#   Panels: f14v
#   Bifolio: bB3 = f11+f14
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: blue (Reeds)
#
# Description:
#
#
# Comments:
#
#
## <f14v.P> {}
# text
# Last edited on 1998-12-06 20:18:20 by stolfi
#
<f14v.P.1;H>       pdychoiin.yfodain.oty!shy.dy.ypchor.daiin.kol.ydain-
<f14v.P.1;U>       pdychoiin.yfodain.oty!shy.dy.ypchor.daiin.kol!ydain-
#
<f14v.P.2;H>       okchor.d!chy.tshy.oky.chy.cthy.otchy.ty.chol.daiin-
<f14v.P.2;U>       okchor.d!chy.tshy.oky.chy.cthy.otchy!ty.chol.daiin-
#
<f14v.P.3;H>       ychy.dy.daiin.chcthy.yky!kaiin.dytchy.ykchy.ky.dy-
<f14v.P.3;U>       ychy.dy.daiin.chcthy.yky!kaiin.dytchy.ykchy!ky.dy-
#
<f14v.P.4;H>       ytychy.ksho.ykshy.shok!shor.yty.darody.dy!otyds-
<f14v.P.4;U>       ytyshy.ksho.ykshy.shok!shor.yty.darody.dy.otyds-
#
<f14v.P.5;H>       okshy.daiin.okchor.chky.qotchy.daiin.cthor.oty-
<f14v.P.5;U>       okshy.daiin.okchor.chky.qotchy.daiin.cthor.oty-
#
<f14v.P.6;H>       qoty.choky.cthy.chokchy.dy!dy!dy.chckhy.dchyd.n-
<f14v.P.6;U>       qoty.choky.cthy.chokchy.dy.dy.dy.chckhy.dchyd.n-
#
<f14v.P.7;H>       oykshy.choty.dy!dy.odyd.otchy.o!kchy.dshy.dardy-
<f14v.P.7;U>       oykshy.choty.dy.dy.odyd.otchy.o!kchy.dshy.dardy-
#
<f14v.P.8;H>       chokshor.daiin-.{plant}okshody.daiin-.{plant}dol.dair.dam-
<f14v.P.8;U>       chokshor.daiin-.{plant}okshody.daiin-.{plant}dol.dair.dam-
#
<f14v.P.9;H>       dykchy.ctholdg-.{plant}dchckhy=
<f14v.P.9;U>       dykshy.ctholdm-.{plant}dchckhy=
#
<f15r>             {$I=H $Q=B $P=K $L=A $H=1}
# Last edited on 1998-10-09 01:51:39 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f15r = BK (Rene) = p027 (Stolfi)
#   Folio: f15
#   Panels: f15r
#   Bifolio: bB2 = f10+f15
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: blue (Reeds)
#   Plant: 26 (Petersen)
#
# Description:
#
#
# Comments:
#
#
## <f15r.P> {}
# text
# Last edited on 1998-12-19 18:55:16 by stolfi
#
#  "U" transcription by J. Stolfi from scanned image
#
<f15r.P.1;H>       tshor.shey.tchaly-.{plant}shy.chtols.shey-.{plant}daiin-
<f15r.P.1;U>       tshor.shey.tchaly-.{plant}shy.chtols.shey-.{plant}daiin-
#
<f15r.P.2;H>       otchor.qokchor.oly-.{plant}okor.shy.koly-.{plant}
<f15r.P.2;U>       otchor.qokchor.oly-.{plant}okor.shy.koly-.{plant}
#
<f15r.P.3;H>       qokaiin.qotchy.tydy-.{plant}daiin.chol.cthy-.{plant}
<f15r.P.3;U>       qokaiin.qotchy.tydy-.{plant}daiin.chol.cthy-.{plant}
#
<f15r.P.4;H>       scheaiin.chodaiin.chl-.{plant}sol.ckhaiin.sal-.{plant}
<f15r.P.4;U>       scheaiin.chodaiin.chl-.{plant}sol.ckhaiin.sal-.{plant}
#
<f15r.P.5;H>       qotchy.r.shor.cthy-.{plant}daiin.cthy.dy-.{plant}
<f15r.P.5;U>       qotchy.r.shor.cthy-.{plant}daiin.cthy.dy-.{plant}
#
<f15r.P.6;H>       dchy.ko!kaiin.chdy-.{plant}saiin.okear-.{plant}
<f15r.P.6;U>       dchy.ko.kaiin.chdy-.{plant}saiin.okear-.{plant}
#
<f15r.P.7;H>       daiin.shkaiin.cthy-.{plant}sho.keocthy-.{plant}
<f15r.P.7;U>       daiin.shkaiin.cthy-.{plant}sho.keocthy-.{plant}
#
<f15r.P.8;H>       shocthy.tol.kaiin.s-.{plant}dain.ctholy-.{plant}
<f15r.P.8;U>       shocthy.tol.kaiin.s-.{plant}dain.ctholy-.{plant}
#
<f15r.P.9;H>       octhain.qokaiin.chos-.{plant}odaiin.cthl.s.y-.{plant}
<f15r.P.9;U>       octhain.qokaiin.chos-.{plant}odaiin.cthl!s.y-.{plant}
#
<f15r.P.10;H>      ychain.chckhhy.okshy-.{plant}saiiin.dol!chds-.{plant}
<f15r.P.10;U>      ychain.chckhey.okshy-.{plant}saiiin.dol.chds-.{plant}
#
<f15r.P.11;H>      okaiin.otaiin.chl.s!y-.{plant}chor.choross-.{plant}
<f15r.P.11;U>      okaiin.otaiin.chl.s.y-.{plant}chor.choross-.{plant}
#
<f15r.P.11a;H>     qotor.shor.tcheor.chy-.{plant}cthaiin-.{plant}shan-
<f15r.P.11a;U>     qotor.shor.tcheor.chy-.{plant}cthaiin-.{plant}shan-
#
<f15r.P.12;H>      ykshol.dor.sheey.cthy.dain-.{plant}sky-.{plant}shor.shoty-
<f15r.P.12;U>      ykshol.dor.sheey.cthy.dain-.{plant}sky-.{plant}shor.shoty-
#
<f15r.P.13;H>      otcho.kchy.chol.daiin.cthar-.{plant}ytol.dor.dom-
<f15r.P.13;U>      otcho.kchy.chol.daiin.cthar-.{plant}ytol.dor.dam-
#
<f15r.P.14;H>      qotchor.chaiin.chy.kol!daky=.{plant}
<f15r.P.14;U>      qotchor.chaiin.chy.kol.daky=.{plant}
#
<f15v>             {$I=H $Q=B $P=L $L=A $H=1}
# Last edited on 1998-10-09 01:51:54 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f15v = BL (Rene) = p028 (Stolfi)
#   Folio: f15
#   Panels: f15v
#   Bifolio: bB2 = f10+f15
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: green,tan (Reeds)
#   Plant: 27 (Petersen)
#
# Description:
#
#
# Comments:
#
#
## <f15v.P> {}
# text
# Last edited on 1998-12-12 07:53:56 by stolfi
#
# "U" transcription by J. Stolfi from Jacques Guy's scanned image.
#
<f15v.P.1;H>       poror.orshy.choiin.dtchan.opchor.dy-.{plant}
<f15v.P.1;U>       poror.orshy.choiin.dtchan.opchor!dy-.{plant}
#
<f15v.P.2;H>       ?chor.or.oro.r.aiin.cthy.k!!!!!!ain.dar-.{plant}
<f15v.P.2;U>       ?chor.or.oro.r!aiin.cthy.?ain.dar-.{plant}
#
<f15v.P.3;H>       cthor.daiin.qokor.okeor.okaiin-.{plant}
<f15v.P.3;U>       cthor.daiin.qokor.okeor.okaiin-.{plant}
#
<f15v.P.4;H>       doiin.choky.shol.qoky.qotchod-.{plant}
<f15v.P.4;U>       doiin.choky.shol.qoky.qotchod-.{plant}
#
<f15v.P.5;H>       otchor.chor.chor.ytchor.cthy.s-.{plant}
<f15v.P.5;U>       otchor.chor.chor.ytchor.cthy.s-.{plant}
#
<f15v.P.6;H>       qotchey.choty.kaiin.otchy.r.aiin-.{plant}
<f15v.P.6;U>       qotchey.choty.kaiin.otchy.r!aiin-.{plant}
#
<f15v.P.7;H>       c!oy.choiin.sho.s.chy.s.chy.tor.ols-.{plant}
<f15v.P.7;U>       c!oy.choiir.sho.*!chy.s.chy.tor.ols-.{plant}
#
<f15v.P.8;H>       ytchor.chor.ol.oiin.oty.shol.daiin-.{plant}
<f15v.P.8;U>       ytchor.chor.ol.oiin.oty.shol.daiin-.{plant}
#
<f15v.P.9;H>       otchol!o!cthol.chol.chol.chody.kan-.{plant}
<f15v.P.9;U>       otchol.o!cthol.chol.chol.chody.kan-.{plant}
#
<f15v.P.10;H>      sor.chor.cthoiin.cthy.qokaiin-.{plant}
<f15v.P.10;U>      sor.chor.cthoiin.cthy.qokaiin-.{plant}
#
<f15v.P.11;H>      soloiin.cheor.chol.daiin.cthy-.{plant}
<f15v.P.11;U>      soloiin.cheor.chol.daiin.cthy-.{plant}
#
<f15v.P.12;H>      daiin.cthor.chol.chor=
<f15v.P.12;U>      daiin.cthor.chol.chor=
#
<f16r>             {$I=H $Q=B $P=M $L=A $H=1}
# Last edited on 1998-10-09 01:58:42 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f16r = BM (Rene) = p029 (Stolfi)
#   Folio: f16
#   Panels: f16r
#   Bifolio: bB1 = f9+f16
#   Quire: B (Rene) = II (Beinecke)
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: red,green,tan (Reeds)
#   Plant: 28 (Petersen)
#
# Description:
#
#   One plant, spanning from bottom edge to top margin,
#   flush against the right margin.
#
#   Three paragraphs (with 2.9, 4.2, and 3.7 lines) at the top,
#   left-justified.  The first two lines of paragraph 1
#   are right-justified and interrupted by the plant's flower.
#
#   Paragraph 1 is followed by a short title, which may be just a
#   part of the paragrraph.
#
# Comments:
#
#
## <f16r.P1> {}
# text - parag 1
# Last edited on 1998-12-07 12:13:52 by stolfi
#
<f16r.P1.1;H>      pocheody.qopchey.sykaiin.opchy.dor.ychy.daiin.dy-.{plant}chor.orom-
#
<f16r.P1.2;H>      ychykchy.otly.kol.shor.ody.otody.qoy-.{plant}oeesordy-
#
<f16r.P1.3;H>      ydor.sheal.okchy.qoy.koiin.choky.ykair=.{plant}
#
## <f16r.T1> {}
# title 1
# Last edited on 1998-12-06 20:26:33 by stolfi
#
<f16r.T1.4;H>      dainod.ychealod=
#
## <f16r.P2> {}
# text
# Last edited on 1998-12-11 12:31:32 by stolfi
#
<f16r.P2.5;H>      tchor.chor.chs.ykch.shocthy.opchy.ty.ky-.{plant}
#
<f16r.P2.6;H>      oshaiin.dyky.oeees.deeeod.aiin.d!toaiin-.{plant}
#
<f16r.P2.7;H>      daiin.dalchy.dy!ky.s!chy.s!aiin.doal.qoky-.{plant}
#
<f16r.P2.8;H>      shotchy.ydain.yky.shody.otol.daiin-.{plant}
#
<f16r.P2.9;H>      saiin.ytaiin=
#
<f16r.P2.10;H>     toror.daly!dal.opchy.fchol.ypchocFy.okal-.{plant}
#
<f16r.P2.11;H>     sokchy.qokol.choty!okchy.cthy.chy.kchy-.{plant}
#
<f16r.P2.12;H>     dy!cho!kchy.shcthy.shtshy.sho.tchokyd-.{plant}
#
<f16r.P2.13;H>     qokchor.dl.dy.shey=
#
<f16v>             {$I=H $Q=B $P=N $L=A $H=1}
# Last edited on 1998-10-09 02:01:56 by stolfi
#
# Identification:
#
#   Title: ???
#   Page: f16v = BN (Rene) = p030 (Stolfi)
#   Folio: f16
#   Panels: f16v
#   Bifolio: bB1 = f9+f16
#   Quire: B (Rene) = II (Beinecke)
#
#   Quire B, last page
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: red,blue (Reeds)
#   Plant: 29 (Petersen)
#
# Description:
#
#   One plant, occupying the right half of the page, spamming from
#   top to bottom edges.
#
#   Two paragraphs (with 6.0 and 6.8 lines) at the top,
#   left-justified and following the plant's outline on the
#   right.
#
#   There is a mark at the SE corner, not fully visible in the image.
#
# Comments:
#
#   The mark at the SE corner is almost surely the quire number, "2nd"
#   in abbreviated Latin.
#
## <f16v.P> {}
# text
# Last edited on 1998-12-06 20:30:15 by stolfi
#
<f16v.P.1;H>       pchraiin.otchor.chpchol.chpchey.s.pchoct!y-.{plant}
#
<f16v.P.2;H>       ytchor.y.ky.chokchy.qokcho!cthor.shory-.{plant}
#
<f16v.P.3;H>       ykchy.dy.choy.qoty.chy.kchy.koshet-.{plant}
#
<f16v.P.4;H>       dchol.chcthody.cphod.chotol.dal-.{plant}
#
<f16v.P.5;H>       ytchy.chyty.chor.chol.ytchy.dan-.{plant}
#
<f16v.P.6;H>       sor.chkar.oty.chkar.chol.dairin=.{plant}
#
<f16v.P.7;H>       pchocthy.chypchy.qotchy.chcfhhy.sy-.{plant}
#
<f16v.P.8;H>       daiin.chol.y.daiin.chcthy.qot!char.chor.sholo-.{plant}
#
<f16v.P.9;H>       dshy.okaiin.okaiin.chol.chor.cthor.ty.chody-.{plant}
#
<f16v.P.10;H>      qokchy.chy!dy.ykchy.chckhy.otain.cthor.cthy-.{plant}
#
<f16v.P.11;H>      okytaiin.chkchy.saiin-.{plant}
#
<f16v.P.12;H>      daiin.yky.otor.chody-.{plant}
#
<f16v.P.13;H>      sokar.oaorar=
#
<f17r>             {$I=H $Q=C $P=A $L=A $H=1 $X=U}
# Last edited on 1998-10-09 02:32:53 by stolfi
#
# Identification:
#
#   Title: "Roots with eyes"
#   Page: f17r = CA (Rene) = p031 (Stolfi)
#   Folio: f17
#   Panels: f17r
#   Bifolio: bC1 = f17+f24
#   Quire: C (Rene) = III (Beinecke)
#
#   First page of quire.
#
# Attributes:
#
#   Language: A (Currier)
#   Hand: 1 (Currier)
#   Subsets: H (Rene), hea (Stolfi)
#   Subject: herbal
#   Colors: b,green (Reeds)
#
# Description:
#
#   One plant, flush against the right margin,
#   spanning from the bottom edge to a little below the top
#   margin.
#
#   Three paragraphs (with 2.6, 2.5, 5.5 lines) at the top, left- and
#   right-justified except for the last paragraph (which follows the
#   plant's outline on the right), extending down to mid-page.
#   Paragraph 3 may actually be two paragraphs (with 2.9 and 2.5
#   lines).
#
#   There is one extra line of text above the top margin (unit
#   f17r.H), apparently not in the same hand as the rest of the page.
#   The letters are smalled than normal; some of them resemble
#   Voynichese charactersthey, others look more like Latin. One of the
#   legible characters is an EVA "y" with macron; another, less
#   legible, could be an EVA "r". The right half of the line is almost
#   completely erased, and may extend beyond the normal right margin;
#   the left half is not quite readable.
#
# Comments:
#
#   The extra line of text at the top of the page looks similar to the
#   hand of f116v (especially the characters shaped like "l"s). The
#   letters are probably Latin, or possibly Greek; the EVA-"y" with macron
#   would then be an abbreviation.
#
#   The eyes in the roots seem to be the result of "enhancing" two
#   eye-like gaps in the roots.
#
## <f17r.H> {}
# Extraneous writing at the top (almost certainly not Voynichese).
# Last edited on 1998-12-23 04:24:18 by stolfi
#
# "U" transcription by J. Stolfi from scanned image
#
# Reading in Latin alphabet:
# <f17r.H.0;U>     mallior.allor.*u*{9-with-macron}.ha*.umi***.o.***al.****{rest erased}=
#
## <f17r.P> {}
# text
# Last edited on 1998-12-11 12:32:16 by stolfi
#
# "U" transcription by J. Stolfi from scanned image
#
# The "9" looks like an EVA "y" with an overbar.
# Line 0 roman:    malliar.al*or.lu9.hav.vin*******a.o.***al.***=
#
<f17r.P.1;H>       fshody.daram.ydar!chom.opydy.ypod.chop.otchy.dody.oldckhy-
<f17r.P.1;U>       fshody.daram.ydar.chom.opydy.ypod.chop.otchy.dody.oldckhy-
#
<f17r.P.2;H>       ydair.sho!!ky.okshy.qodar.ckhody.dor.otchol.qodcthy.ods-
<f17r.P.2;U>       ydair.cho!!ky.okshy.qodar.ckhody.dor.otchol.qodcthy.ods-
#
<f17r.P.3;H>       chol.or.chy.qodam.okor.chor.okchom=
<f17r.P.3;U>       chol.or.chy.qodam.okor.chor.okchom=
#
<f17r.P.4;H>       tcho*.shol.qokol.qor.olaiin.opydg-.{plant}som.ypchy.ypaim-
<f17r.P.4;U>       tchom.shol.qokol.qor.olaiin.opydm-.{plant}som.ypchy.ypaim-
#
<f17r.P.5;H>       ychekchy.cthy.chor.shor.cphor.cphaldy-.{plant}dair.cthey.qody-
<f17r.P.5;U>       ychekchy.cthy.chor.shor.cphor.cphaldy-.{plant}dair.cthey.qody-
#
<f17r.P.6;H>       tsho.qof!cho.qokcheor.chekeg=
<f17r.P.6;U>       tsho.qof.cho.qokcheor.chetom=
#
<f17r.P.7;H>       ksheo.qokchy.choldshy.!zepchy-.{plant}dS!a-.{plant}opchordy-.{plant}
