id,idWord,idTranslation,idCategory,id,name,langId,transcription,id,name,langId,transcription
34859,33456,89432,1,33456,lurid,1, [ ' l j ʊ ə r ɪ d ],89432,ardaj,0,
20535,22379,83173,1,22379,vehemently,1,,83173,arde,0,
29461,29336,83173,1,29336,ardently,1, [ ' ɑ : d ə n t l ɪ ],83173,arde,0,
55448,49631,83173,1,49631,hotly,1, [ ' h ɒ t l ɪ ],83173,arde,0,
45357,41665,93829,1,41665,ardea,1,,93829,ardea,0,
45363,41668,93832,1,41668,arden,1, [ ' ɑ : d n ],93832,arden,0,
74663,64637,105550,1,64637,ardennes,1,,105550,ardennes,0,
42354,39246,92602,1,39246,heron,1, [ ' h e r ə n ],92602,ardeo,0,
26540,27031,85850,1,27031,herons,1,,85850,ardeoj,0,
81546,70025,108217,1,70025,slaty,1, [ ' s l e ɪ t ɪ ],108217,ardeza,0,
44926,41329,93654,1,41329,shale,1, [ ʃ e ɪ l ],93654,ardezargilo,0,
98858,116563,117928,1,116563,slate-grey,1,,117928,ardezgriza,0,
57127,50941,98644,1,50941,slates,1,,98644,ardezoj,0,
8354,9651,17604,1,9651,glow,1, [ g l ə ʊ ],17604,ardi,0,
22390,23820,84020,1,23820,ardor,1, [ ' ɑ : d ə ],84020,ardo,0,
80694,69343,84020,1,69343,ardour,1, [ ' ɑ : d ə ],84020,ardo,0,
51320,46348,96270,1,46348,harangue,1, [ h ə ' r eə ŋ ],96270,arenga,0,
54191,48642,97452,1,48642,haranguing,1,,97452,arengando,0,
77281,66698,106569,1,66698,harangues,1,,106569,arengas,0,
77303,66714,106577,1,66714,harangued,1,,106577,arengó,0,
8376,9676,17626,1,9676,enclosure,1, [ ɪ n ' k l ə ʊ ʒ ə ],17626,areo,0,
97870,115673,117528,1,115673,area of ploughed land,1,,117528,areo de plugita tero,0,
586,640,10553,1,640,areas,1,,10553,areoj,0,
23347,24545,10553,1,24545,enclosures,1,,10553,areoj,0,
57760,51441,98899,1,51441,areopagus,1, [ eə r ɪ ' ɒ p ə g ə s ],98899,areopago,0,
68739,60067,103245,1,60067,arresting,1, [ ə ' r e s t ɪ ŋ ],103245,arestanta,0,
6569,7523,16010,1,7523,arrest,1, [ ə ' r e s t ],16010,aresti,0,
5776,6616,15285,1,6616,arrested,1,,15285,arestitaj,0,
93912,79847,112946,1,79847,arrests,1,,112946,arestoj,0,
84453,72297,109334,1,72297,arethusa,1, [ eə r ɪ ' θ j u : z ə ],109334,arethusa,0,
59309,52640,99504,1,52640,clump,1, [ k l ʌ m p ],99504,areto,0,
81154,69702,99504,1,69702,cluster,1, [ ' k l ʌ s t ə ],99504,areto,0,
20882,22663,83328,1,22663,clumps,1,,83328,aretoj,0,
45462,41743,93872,1,41743,arezzo,1,,93872,arezzo,0,
3691,4172,13393,1,4172,argentina,1, [ ɑ : d ʒ ə n ' t i : n ə ],13393,argentino,0,
16024,18322,13393,1,18322,argentina,1, [ ɑ : d ʒ ə n ' t i : n ə ],13393,argentino,0,
82552,70834,108605,1,70834,clayey,1, [ ' k l e ɪ ɪ ],108605,argila,0,
98401,116198,117736,1,116198,clayey soil,1,,117736,argila grundo,0,
32041,31367,88220,1,31367,earthen,1, [ ' з : θ ə n ],88220,argilan,0,
4382,4978,14012,1,4978,clay,1, [ k l e ɪ ],14012,argilo,0,
17755,19975,81931,1,19975,clay's,1,,81931,argilo la,0,
53301,47983,97087,1,47983,clays,1,,97087,argiloj,0,
51272,46310,96251,1,46310,argive,1, [ ' ɑ : g a ɪ v ],96251,argivo,0,
65740,57697,102076,1,57697,argives,1,,102076,argivos,0,
40572,37803,91867,1,37803,argonauts,1,,91867,argonaŭtoj,0,
50383,45601,95879,1,45601,argosy,1, [ ' ɑ : g ə s ɪ ],95879,argosy,0,
27298,27628,86188,1,27628,argumentation,1, [ ɑ : g j ʊ m ə n ' t e ɪ ʃ ə n ],86188,argumentación,0,
95532,81117,113562,1,81117,arguing,1,,113562,argumentante,0,
50185,45442,95792,1,45442,argues,1,,95792,argumentas,0,
27173,27536,86131,1,27536,argumentative,1, [ ɑ : g j ʊ ' m e n t ə t ɪ v ],86131,argumentativa,0,
6190,7080,15657,1,7080,argue,1, [ ' ɑ : g j u : ],15657,argumenti,0,
6984,8030,16382,1,8030,argued,1,,16382,argumentis,0,
1864,2077,11739,1,2077,argument,1, [ ' ɑ : g j ʊ m ə n t ],11739,argumento,0,
4251,4820,13899,1,4820,arguments,1,,13899,argumentoj,0,
79109,68094,107263,1,68094,siluer,1,,107263,argxento,0,
67619,59188,102815,1,59188,argyle,1,,102815,argyle,0,
67591,59167,102804,1,59167,argyll,1, [ ɑ : ' g ɪ l ],102804,argyll,0,
77957,67187,106826,1,67187,ariadne,1, [ eə r ɪ ' eə d n ɪ ],106826,ariadne,0,
47062,42988,94531,1,42988,arian,1, [ ' e ə r ɪ ə n ],94531,arian,0,
75880,65570,106013,1,65570,arians,1,,106013,arians,0,
56283,50302,98287,1,50302,arid,1, [ ' eə r ɪ d ],98287,arida,0,
84327,72203,109284,1,72203,aridity,1, [ ə ' r ɪ d ɪ t ɪ ],109284,aridez,0,
96193,81596,113807,1,81596,rearguard,1, [ ' r ɪ ə g ɑ : d ],113807,ariergardo,0,
57256,51040,98696,1,51040,rears,1,,98696,ariergardoj,0,
3020,3398,12777,1,3398,rear,1, [ r ɪ ə ],12777,ariergardon,0,
1917,2141,11783,1,2141,defense,1, [ d ɪ ' f e n s ],11783,arierulo,0,
4383,4979,11783,1,4979,defence,1, [ d ɪ ' f e n s ],11783,arierulo,0,
56360,50363,11783,1,50363,defensa,1,,11783,arierulo,0,
47021,42957,94515,1,42957,aries,1, [ ' e ə r i : z ],94515,aries,0,
66770,58533,102476,1,58533,assembling,1, [ ə ' s e m b l ɪ ŋ ],102476,ariganta,0,
69048,60316,103360,1,60316,assemblage,1, [ ə ' s e m b l ɪ d ʒ ],103360,arigo,0,
56285,50304,98288,1,50304,aria,1, [ ' ɑ : r ɪ ə ],98288,ario,0,
47058,42986,94529,1,42986,arias,1,,94529,arioj,0,
46912,42876,94470,1,42876,arion,1,,94470,arion,0,
48021,43697,94909,1,43697,ariosto,1,,94909,ariosto,0,
35138,33652,89545,1,33652,aristarchus,1,,89545,aristarhxo,0,
55639,49791,98034,1,49791,aristides,1,,98034,aristides,0,
92449,78676,112392,1,78676,aristobulus,1,,112392,aristobulo,0,
19269,21389,82617,1,21389,aristocratic,1, [ eə r ɪ s t ə ' k r eə t ɪ k ],82617,aristokrata,0,
51489,46486,96336,1,46486,aristocracy,1, [ eə r ɪ ' s t ɒ k r ə s ɪ ],96336,aristokratio,0,
92769,78918,112520,1,78918,aristocracies,1,,112520,aristokratioj,0,
71871,62466,104471,1,62466,aristocrat,1, [ ' eə r ɪ s t ə k r eə t ],104471,aristokrato,0,
51652,46623,96405,1,46623,aristocrats,1,,96405,aristokratoj,0,
80426,69150,107777,1,69150,ariston,1,,107777,ariston,0,
32815,31932,88558,1,31932,aristotle's,1,,88558,aristotelo,0,
33338,32313,88558,1,32313,aristotle,1,,88558,aristotelo,0,
52599,47405,88558,1,47405,aristoteles,1,,88558,aristotelo,0,
81047,69621,108025,1,69621,aristotelian,1, [ eə r ɪ s t ə ʊ ' t i : l ɪ ə n ],108025,aristotélica,0,
19229,21352,82598,1,21352,aristocrates,1,,82598,aristócrates,0,
41615,38619,92297,1,38619,aristophanes,1,,92297,aristófanes,0,
99131,116792,118036,1,116792,arithmetic mean,1,,118036,aritmetika meznombro,0,
92441,78668,112389,1,78668,arithmetical,1, [ eə r ɪ θ ' m e t ɪ k ə l ],112389,aritmetikaj,0,
45236,41574,93777,1,41574,arithmetic,1, [ eə r ɪ θ ' m e t ɪ k ],93777,aritmetiko,0,
46848,42833,94444,1,42833,arius,1,,94444,arius,0,
69136,60384,103396,1,60384,congregate,1, [ ' k ɒ ŋ g r ɪ g e ɪ t ],103396,ariĝas,0,
51944,46851,96525,1,46851,aryan,1, [ ' e ə r ɪ ə n ],96525,arja,0,
49955,45257,95702,1,45257,aryans,1,,95702,arjoj,0,
80500,69202,107809,1,69202,arjuna,1,,107809,arjuna,0,
91073,77605,111875,1,77605,arched,1, [ ɑ : t ʃ t ],111875,arka,0,
5381,6146,14931,1,6146,arch,1, [ ɑ : t ʃ ],14931,arkado,0,
90745,77315,14931,1,77315,arcade,1, [ ɑ : ' k e ɪ d ],14931,arkado,0,
45375,41680,93838,1,41680,arcades,1,,93838,arkadoj,0,
18791,21012,82400,1,21012,archaic,1, [ ɑ : ' k e ɪ ɪ k ],82400,arkaikaj,0,
54946,49259,97768,1,49259,archway,1, [ ' ɑ : t ʃ w e ɪ ],97768,arkajxo,0,
27916,28093,86456,1,28093,arches,1, [ ' ɑ : t ʃ ɪ z ],86456,arkaĵoj,0,
66284,58148,102288,1,58148,archaeological,1, [ ɑ : k ɪ ə ' l ɒ d ʒ ɪ k ə l ],102288,arkeologiaj,0,
66491,58314,102368,1,58314,archaeology,1, [ ɑ : k ɪ ' ɒ l ə d ʒ ɪ ],102368,arkeologio,0,
34833,33438,89422,1,33438,archaeologist,1, [ ɑ : k ɪ ' ɒ l ə d ʒ ɪ s t ],89422,arkeologo,0,
91583,77993,112062,1,77993,archaeologists,1,,112062,arkeologoj,0,
66335,58194,102309,1,58194,archetype,1, [ ' ɑ : k ɪ t a ɪ p ],102309,arketipo,0,
18252,20557,82153,1,20557,arching,1, [ ' ɑ : t ʃ ɪ ŋ ],82153,arkigas,0,
90609,77189,111687,1,77189,archimedes,1,,111687,arkimedo,0,
5873,6719,15371,1,6719,architect,1, [ ' ɑ : k ɪ t e k t ],15371,arkitekto,0,
88435,75467,15371,1,75467,architect's,1,,15371,arkitekto,0,
16278,18591,19314,1,18591,architect,1, [ ' ɑ : k ɪ t e k t ],19314,arkitekto,0,
7034,8087,16427,1,8087,architects,1,,16427,arkitektoj,0,
16435,18755,19377,1,18755,architects,1,,19377,arkitektoj,0,
5319,6071,14878,1,6071,architectural,1, [ ɑ : k ɪ ' t e k t ʃ ə r ə l ],14878,arkitektura,0,
1770,1969,11652,1,1969,architecture,1, [ ' ɑ : k ɪ t e k t ʃ ə ],11652,arkitekturo,0,
15822,18112,19101,1,18112,architecture,1, [ ' ɑ : k ɪ t e k t ʃ ə ],19101,arkitekturo,0,
5031,5743,14610,1,5743,archived,1,,14610,arkivita,0,
73852,64017,14610,1,64017,shelved,1,,14610,arkivita,0,
45379,41682,93840,1,41682,archivo,1,,93840,arkivo,0,
15682,17960,19025,1,17960,archives,1,,19025,arkivoj,0,
820,895,10767,1,895,archives,1,,10767,arkivojn,0,
4683,5327,14288,1,5327,arc,1, [ ɑ : k ],14288,arko,0,
56208,50240,98258,1,50240,arcs,1,,98258,arkoj,0,
17360,19685,81756,1,19685,archery,1, [ ' ɑ : t ʃ ə r ɪ ],81756,arkpafado,0,
27914,28091,86455,1,28091,archer,1, [ ' ɑ : t ʃ ə ],86455,arkpafisto,0,
68693,60024,86455,1,60024,bowman,1, [ ' b ə ʊ m ə n ],86455,arkpafisto,0,
6743,7734,16169,1,7734,arctic,1, [ ' ɑ : k t ɪ k ],16169,arkta,0,
16396,18715,19361,1,18715,arctic,1, [ ' ɑ : k t ɪ k ],19361,arkta,0,
54038,48514,97388,1,48514,arkwright,1,,97388,arkwright,0,
48041,43719,94917,1,43719,arlee,1,,94917,arlee,0,
75924,65600,106032,1,65600,arleigh,1,,106032,arleigh,0,
52283,47125,96672,1,47125,harlequin,1, [ ' h ɑ : l ɪ k w ɪ n ],96672,arlekeno,0,
23527,24683,84523,1,24683,jesters,1,,84523,arlekenoj,0,
32509,31705,84523,1,31705,buffoons,1,,84523,arlekenoj,0,
80172,68951,107676,1,68951,buffoon,1, [ b ə ' f u : n ],107676,arlekenon,0,
48049,43727,94920,1,43727,arles,1, [ ɑ : l z ],94920,arles,0,
27294,27625,86186,1,27625,armadale,1,,86186,armadale,0,
56770,50665,98494,1,50665,armadale's,1,,98494,armadale estas,0,
17837,20057,81971,1,20057,armagh,1, [ ɑ : ' m ɑ : ],81971,armagh,0,
27077,27465,86090,1,27465,armés,1,,86090,armas,0,
72550,62986,104734,1,62986,armature,1, [ ' ɑ : m ə t ʃ ə ],104734,armature,0,
33829,32681,88993,1,32681,armour,1, [ ' ɑ : m ə ],88993,armaĵo,0,
24795,25679,85078,1,25679,armee,1,,85078,armee,0,
25764,26427,85505,1,26427,armen,1,,85505,armen,0,
6960,8003,16362,1,8003,armenia,1, [ ɑ : ' m i : n ɪ ə ],16362,armenio,0,
16424,18744,16362,1,18744,armenia,1, [ ɑ : ' m i : n ɪ ə ],16362,armenio,0,
60704,53774,100068,1,53774,armenians,1,,100068,armenoj,0,
32791,31917,88547,1,31917,army's,1,,88547,armeo,0,
38632,36265,88547,1,36265,ejército,1,,88547,armeo,0,
37059,35031,90356,1,35031,armies,1,,90356,armeoj,0,
25762,26425,85504,1,26425,armer,1,,85504,armer,0,
80709,69352,107898,1,69352,arming,1, [ ' ɑ : m ɪ ŋ ],107898,armi,0,
37178,35118,90408,1,35118,armida,1,,90408,armida,0,
63842,56260,101334,1,56260,armament,1, [ ' ɑ : m ə m ə n t ],101334,armilaro,0,
24182,25193,84800,1,25193,armaments,1,,84800,armilaroj,0,
56330,50334,98308,1,50334,arma,1,,98308,armilo,0,
3064,3444,12820,1,3444,weapons,1,,12820,armiloj,0,
24763,25653,85065,1,25653,armas,1,,85065,armilojn,0,
5516,6301,15048,1,6301,weapon,1, [ ' w e p ə n ],15048,armilon,0,
70524,61450,103940,1,61450,arminian,1,,103940,arminianas,0,
77352,66746,106596,1,66746,arminius,1,,106596,arminio,0,
43616,40266,93119,1,40266,armistice,1, [ ' ɑ : m ɪ s t ɪ s ],93119,armisticio,0,
17973,20239,82028,1,20239,armada,1, [ ɑ : ' m ɑ : d ə ],82028,armita,0,
27073,27463,86088,1,27463,armitage,1,,86088,armitage,0,
4277,4848,13919,1,4848,armed,1, [ ɑ : m d ],13919,armitaj,0,
16087,18387,19231,1,18387,armed,1, [ ɑ : m d ],19231,armitaj,0,
20910,22694,83342,1,22694,armoire,1, [ ' ɑ : m w ɑ : ],83342,armoire,0,
47157,43050,94566,1,43050,harmonium,1,,94566,armonio,0,
80622,69290,107862,1,69290,armstrong's,1,,107862,armstrong,0,
41785,38757,92368,1,38757,armées,1,,92368,armées,0,
82400,70726,92368,1,70726,armees,1,,92368,armées,0,
28524,28552,86725,1,28552,arnaud,1,,86725,arnaud,0,
45484,41757,93881,1,41757,arnauld,1,,93881,arnauld,0,
45474,41751,93877,1,41751,arnault,1,,93877,arnault,0,
82220,70578,108476,1,70578,harnesses,1,,108476,arneses,0,
25089,25896,85211,1,25896,arnheim,1,,85211,arnheim,0,
61265,54229,100302,1,54229,arnold's,1,,100302,arnold,0,
48591,44147,95138,1,44147,arnot,1,,95138,arnot,0,
45728,41962,93984,1,41962,arnott,1,,93984,arnott,0,
171,189,10158,1,189,set,1, [ s e t ],10158,aro,0,
96491,114069,116968,1,114069,set square,1,,116968,aro kvadrato,0,
43489,40166,93070,1,40166,overbearing,1, [ ə ʊ v ə ' b e ə r ɪ ŋ ],93070,aroganta,0,
57826,51491,93070,1,51491,arrogant,1, [ ' eə r ə g ə n t ],93070,aroganta,0,
85579,73236,93070,1,73236,haughty,1, [ ' h ɔ : t ɪ ],93070,aroganta,0,
88982,75909,93070,1,75909,conceited,1, [ k ə n ' s i : t ɪ d ],93070,aroganta,0,
75131,64990,105723,1,64990,uplifted,1,,105723,arogantaj,0,
28866,28842,86881,1,28842,conceit,1, [ k ə n ' s i : t ],86881,arogante,0,
32358,31600,86881,1,31600,arrogantly,1, [ ' eə r ə g ə n t l ɪ ],86881,arogante,0,
77443,66800,86881,1,66800,vainglory,1, [ v e ɪ n ' g l ɔ : r ɪ ],86881,arogante,0,
79328,68277,86881,1,68277,supercilious,1, [ s j u : p ə ' s ɪ l ɪ ə s ],86881,arogante,0,
84335,72209,86881,1,72209,haughtily,1, [ ' h ɔ : t ɪ l ɪ ],86881,arogante,0,
88226,75286,86881,1,75286,airily,1, [ ' e ə r ɪ l ɪ ],86881,arogante,0,
33617,32523,88897,1,32523,presumptuously,1,,88897,aroganteco,0,
45644,41892,88897,1,41892,arrogance,1, [ ' eə r ə g ə n s ],88897,aroganteco,0,
47311,43161,94626,1,43161,arrogated,1,,94626,arogata,0,
1465,1621,11373,1,1621,sets,1,,11373,aroj,0,
40138,37486,11373,1,37486,batches,1,,11373,aroj,0,
66069,57969,11373,1,57969,bunches,1,,11373,aroj,0,
81560,70033,11373,1,70033,assemblages,1,,11373,aroj,0,
28399,28462,86668,1,28462,aromatic,1, [ eə r ə ' m eə t ɪ k ],86668,aromaj,0,
26436,26948,85803,1,26948,aroma,1,,85803,aromo,0,
7336,8446,16695,1,8446,fragrances,1,,16695,aromoj,0,
83713,71732,109045,1,71732,aron,1,,109045,aron,0,
55667,49807,98045,1,49807,arrondissement,1, [ eə r ə n ' d i : s m ə n t ],98045,arondismento,0,
53847,48388,97312,1,48388,hoops,1,,97312,aros,0,
26123,26687,85668,1,26687,aroun',1,,85668,aroun ',0,
43411,40110,93036,1,40110,harpies,1,,93036,arpías,0,
69124,60377,103391,1,60377,architrave,1, [ ' ɑ : k ɪ t r e ɪ v ],103391,arquitrabe,0,
49505,44878,95519,1,44878,arrah,1, [ ' eə r ə ],95519,arrah,0,
49507,44880,95520,1,44880,arran,1,,95520,arran,0,
27292,27624,86185,1,27624,arras,1, [ ' eə r ə s ],86185,arras,0,
3638,4112,13345,1,4112,jay,1, [ d ʒ e ɪ ],13345,arrendajo,0,
70842,61689,104066,1,61689,arrian,1,,104066,arriano,0,
46332,42439,94233,1,42439,arriva,1,,94233,arriva,0,
20083,22023,82971,1,22023,arrivée,1,,82971,arrivée,0,
21475,23102,82971,1,23102,arrivee,1,,82971,arrivée,0,
26747,27184,85942,1,27184,arriere,1,,85942,arrière,0,
7596,8761,16924,1,8761,thrown,1,,16924,arrojado,0,
40254,37563,91734,1,37563,coiling,1,,91734,arrollando,0,
33914,32735,89026,1,32735,arsenals,1,,89026,arsenaloj,0,
51019,46111,96150,1,46111,arsenal,1, [ ' ɑ : s ə n ə l ],96150,arsenalon,0,
82296,70638,108503,1,70638,arsene,1,,108503,arsene,0,
83358,71470,108906,1,71470,arsinoe,1,,108906,arsinoe,0,
44672,41109,93562,1,41109,arsène,1,,93562,arsène,0,
56873,50744,98534,1,50744,arsenic,1, [ ' ɑ : s ə n ɪ k ],98534,arsénico,0,
45553,41821,93911,1,41821,artabanus,1,,93911,artabano,0,
6526,7476,15971,1,7476,artistic,1, [ ɑ : ' t ɪ s t ɪ k ],15971,artaj,0,
71407,62106,104288,1,62106,artaxerxes,1,,104288,artaĥŝaŝt,0,
5163,5892,14734,1,5892,artwork,1, [ ' ɑ : t w з : k ],14734,artaĵoj,0,
90679,77254,111718,1,77254,artistically,1, [ ɑ : ' t ɪ s t ɪ k ə l ɪ ],111718,arte,0,
1477,1634,11382,1,1634,device,1, [ d ɪ ' v a ɪ s ],11382,artefakto,0,
15790,18073,11382,1,18073,artifact,1, [ ' ɑ : t ɪ f eə k t ],11382,artefakto,0,
5187,5919,14757,1,5919,artificial,1, [ ɑ : t ɪ ' f ɪ ʃ ə l ],14757,artefarita,0,
18800,21024,82402,1,21024,contrived,1, [ k ə n ' t r a ɪ v d ],82402,artefaritaj,0,
81130,69687,108057,1,69687,artificially,1,,108057,artefarite,0,
21164,22880,83457,1,22880,artificiality,1, [ ɑ : t ɪ f ɪ ʃ ɪ ' eə l ɪ t ɪ ],83457,artefariteco,0,
94718,80467,113254,1,80467,knuckle,1, [ ' n ʌ k ə l ],113254,artejo,0,
88597,75598,110922,1,75598,artemis,1, [ ' ɑ : t ə m ɪ s ],110922,artemis,0,
88504,75522,110883,1,75522,artemus,1,,110883,artemus,0,
28012,28173,86499,1,28173,arter,1,,86499,arter,0,
69066,60327,103369,1,60327,artery,1, [ ' ɑ : t ə r ɪ ],103369,arterio,0,
88399,75433,110842,1,75433,arteries,1,,110842,arterioj,0,
80456,69167,107790,1,69167,artesian,1, [ ɑ : ' t i : z ɪ ə n ],107790,artesianos,0,
35306,33777,89621,1,33777,caissons,1,,89621,artesonado,0,
23481,24645,84500,1,24645,artevelde,1,,84500,artevelde,0,
25945,26550,85587,1,26550,fireworks,1,,85587,artfajraĵoj,0,
81418,69921,108168,1,69921,chicane,1, [ ʃ ɪ ' k e ɪ n ],108168,artifiki,0,
51262,46303,96249,1,46303,contrivance,1, [ k ə n ' t r a ɪ v ə n s ],96249,artifiko,0,
70838,61686,96249,1,61686,artifice,1, [ ' ɑ : t ɪ f ɪ s ],96249,artifiko,0,
68735,60060,103244,1,60060,artifices,1,,103244,artifikoj,0,
89382,76249,103244,1,76249,contrivances,1,,103244,artifikoj,0,
95428,81030,103244,1,81030,stratagems,1,,103244,artifikoj,0,
53845,48386,97311,1,48386,artikel,1,,97311,artikel,0,
79350,68296,107352,1,68296,articulate,1, [ ɑ : ' t ɪ k j ʊ l e ɪ t ],107352,artiki,0,
48061,43739,94924,1,43739,jointed,1, [ ' d ʒ ɔ ɪ n t ɪ d ],94924,artikigita,0,
1868,2082,11741,1,2082,joint,1, [ d ʒ ɔ ɪ n t ],11741,artiko,0,
95327,80941,113477,1,80941,joints,1,,113477,artikoj,0,
374,411,10352,1,411,article,1, [ ' ɑ : t ɪ k ə l ],10352,artikolo,0,
466,512,10440,1,512,articles,1,,10440,artikoloj,0,
97583,115382,117410,1,115382,joint candidate,1,,117410,artikon kandidato,0,
43893,40480,93231,1,40480,articulated,1, [ ɑ : ' t ɪ k j ʊ l e ɪ t ɪ d ],93231,artikulaciataj,0,
74711,64676,105568,1,64676,articulation,1, [ ɑ : t ɪ k j ʊ ' l e ɪ ʃ ə n ],105568,artikulacio,0,
19896,21872,82891,1,21872,artilleryman,1,,82891,artileriano,0,
19936,21907,82906,1,21907,artillerymen,1,,82906,artilerianoj,0,
26053,26639,85637,1,26639,artillery,1, [ ɑ : ' t ɪ l ə r ɪ ],85637,artilerio,0,
40932,38086,85637,1,38086,ordnance,1, [ ' ɔ : d n ə n s ],85637,artilerio,0,
68061,59507,85637,1,59507,gunnery,1, [ ' g ʌ n ə r ɪ ],85637,artilerio,0,
33653,32547,88915,1,32547,artillerie,1,,88915,artillerie,0,
47185,43072,94578,1,43072,ruses,1,,94578,artimañas,0,
28107,28249,86540,1,28249,artistry,1, [ ' ɑ : t ɪ s t r ɪ ],86540,artismon,0,
1082,1189,11015,1,1189,artist,1, [ ' ɑ : t ɪ s t ],11015,artisto,0,
30039,29773,11015,1,29773,artist's,1,,11015,artisto,0,
1347,1484,11266,1,1484,artists,1,,11266,artistoj,0,
46340,42444,94235,1,42444,artichokes,1,,94235,artiŝokoj,0,
309,338,10290,1,338,art,1, [ ɑ : t ],10290,arto,0,
56385,50378,10290,1,50378,arte,1,,10290,arto,0,
84639,72467,10290,1,72467,workmanship,1, [ ' w з : k m ə n ʃ ɪ p ],10290,arto,0,
27242,27586,86163,1,27586,art's,1,,86163,arto de,0,
27204,27555,86144,1,27555,d'artois,1,,86144,artois,0,
89034,75956,86144,1,75956,artois,1,,86144,artois,0,
683,747,10642,1,747,arts,1,,10642,artoj,0,
28014,28174,10642,1,28174,artes,1,,10642,artoj,0,
6065,6928,15543,1,6928,arthritis,1, [ ɑ : ' θ r a ɪ t ɪ s ],15543,artrito,0,
16305,18620,19328,1,18620,arthritis,1, [ ɑ : ' θ r a ɪ t ɪ s ],19328,artrito,0,
90991,77527,111841,1,77527,arthurian,1,,111841,artur,0,
4072,4610,13737,1,4610,arthur,1, [ ' ɑ : θ ə ],13737,arturo,0,
16052,18351,13737,1,18351,arthur,1, [ ' ɑ : θ ə ],13737,arturo,0,
57918,51563,98958,1,51563,arthur's,1,,98958,arturo,0,
58913,52334,99347,1,52334,arundel,1,,99347,arundel,0,
83787,71791,109075,1,71791,arzt,1,,109075,arzt,0,
52176,47043,96626,1,47043,aristippus,1,,96626,arístipo,0,
84097,72027,109198,1,72027,silvered,1,,109198,arĝentaj,0,
77067,66516,106488,1,66516,silversmith,1, [ ' s ɪ l v ə s m ɪ θ ],106488,arĝentaĵisto,0,
995,1087,10931,1,1087,silver,1, [ ' s ɪ l v ə ],10931,arĝento,0,
35581,33968,10931,1,33968,plata,1,,10931,arĝento,0,
644,704,10607,1,704,archive,1, [ ' ɑ : k a ɪ v ],10607,arĥivo,0,
4983,5688,14568,1,5688,ace,1, [ e ɪ s ],14568,as,0,
19671,21688,14568,1,21688,ás,1,,14568,as,0,
54355,48772,97524,1,48772,asaph,1,,97524,asaf,0,
53720,48293,97260,1,48293,asako,1,,97260,asako,0,
59517,52810,99583,1,52810,assam,1,,99583,asamo,0,
35292,33768,89615,1,33768,halfpenny,1, [ ' h e ɪ p n ɪ ],89615,asaro,0,
49207,44653,95396,1,44653,farthings,1,,95396,asaroj,0,
8470,9786,17715,1,9786,asbestos,1, [ eə s ' b e s t ə s ],17715,asbesto,0,
16610,18939,19468,1,18939,asbestos,1, [ eə s ' b e s t ə s ],19468,asbesto,0,
51009,46099,96146,1,46099,asbury,1,,96146,asbury,0,
79492,68414,107410,1,68414,ascanio,1,,107410,ascanio,0,
24048,25092,84746,1,25092,ancestry,1, [ ' eə n s ə s t r ɪ ],84746,ascendencia,0,
25195,25977,85257,1,25977,ascendant,1, [ ə ' s e n d ə n t ],85257,ascendente,0,
93727,79699,112874,1,79699,asceticism,1, [ ə ' s e t ɪ s ɪ z ə m ],112874,ascetismo,0,
54462,48861,97567,1,48861,asche,1,,97567,asche,0,
54411,48821,97547,1,48821,ascot,1,,97547,ascot,0,
65381,57423,101935,1,57423,ascott,1,,101935,ascott,0,
72506,62945,104722,1,62945,insures,1,,104722,asekuras,0,
97925,115742,117551,1,115742,insure,1, [ ɪ n ' ʃ ʊ ə ],117551,asekuri,0,
27107,27487,86102,1,27487,insuring,1,,86102,asekuristino,0,
346,383,10326,1,383,insurance,1, [ ɪ n ' ʃ ʊ ə r ə n s ],10326,asekuro,0,
6074,6938,10326,1,6938,surely,1, [ ' ʃ ʊ ə l ɪ ],10326,asekuro,0,
2129,2379,11973,1,2379,assembly,1, [ ə ' s e m b l ɪ ],11973,asembleo,0,
35905,34186,89869,1,34186,assemblies,1,,89869,asembleoj,0,
20003,21953,82935,1,21953,resembles,1,,82935,asemeja,0,
43047,39823,92886,1,39823,assents,1,,92886,asentimientos,0,
24662,25570,85018,1,25570,asserting,1,,85018,asertanta,0,
62149,54917,85018,1,54917,claiming,1,,85018,asertanta,0,
25117,25919,85225,1,25919,affirming,1,,85225,asertante,0,
41473,38518,92237,1,38518,asserts,1,,92237,asertas,0,
42511,39367,92237,1,39367,affirms,1,,92237,asertas,0,
63790,56214,92237,1,56214,allege,1, [ ə ' l e d ʒ ],92237,asertas,0,
79830,68694,92237,1,68694,purport,1, [ ' p з : p ɔ : t ],92237,asertas,0,
88053,75156,92237,1,75156,contends,1,,92237,asertas,0,
35767,34098,89813,1,34098,assert,1, [ ə ' s з : t ],89813,aserti,0,
5101,5821,14676,1,5821,claimed,1,,14676,asertis,0,
21412,23059,14676,1,23059,asserted,1,,14676,asertis,0,
41820,38791,14676,1,38791,affirmed,1,,14676,asertis,0,
24721,25620,85045,1,25620,assertive,1, [ ə ' s з : t ɪ v ],85045,asertiva,0,
727,795,10681,1,795,statement,1, [ ' s t e ɪ t m ə n t ],10681,aserto,0,
24706,25609,10681,1,25609,assertion,1, [ ə ' s з : ʃ ə n ],10681,aserto,0,
77852,67103,10681,1,67103,affirmation,1, [ eə f ə ' m e ɪ ʃ ə n ],10681,aserto,0,
60148,53337,99842,1,53337,affirmations,1,,99842,asertoj,0,
